,age,sex,decile_score,priors_count,race,days_in_jail,c_days_from_compas,is_violent_recid,v_decile_score,is_recid
10069,23,1,8,0,African-American,3.0,1.0,0,7,0
10070,23,1,6,2,African-American,1.0,1.0,0,5,0
10071,23,1,6,2,African-American,1.0,1.0,0,5,0
10072,23,1,7,2,Caucasian,15.0,1.0,1,6,1
10073,23,1,7,2,Caucasian,15.0,1.0,1,6,1
10074,23,1,7,2,Caucasian,15.0,1.0,1,6,1
10075,23,1,7,2,Caucasian,15.0,1.0,1,6,1
10076,47,1,1,1,Asian,1.0,1.0,0,1,0
10077,47,1,1,1,Asian,1.0,1.0,0,1,0
10078,21,1,4,0,Other,2.0,1.0,0,6,0
10079,21,1,4,0,Other,2.0,1.0,0,6,0
10080,62,1,1,0,Caucasian,0.0,0.0,0,1,0
10081,40,1,10,30,African-American,135.0,105.0,0,3,0
10082,52,1,2,2,Other,0.0,1.0,0,1,0
10083,29,1,9,0,African-American,1.0,1.0,0,10,1
10084,48,1,1,2,Caucasian,0.0,1.0,0,1,0
10085,37,1,4,4,Caucasian,82.0,1.0,0,4,1
10086,37,1,4,4,Caucasian,82.0,1.0,0,4,1
10087,37,1,4,4,Caucasian,82.0,1.0,0,4,1
10088,50,1,3,3,Caucasian,14.0,1.0,0,1,0
10089,19,1,8,3,African-American,1.0,1.0,0,8,1
10090,19,1,8,3,African-American,1.0,1.0,0,8,1
10091,39,1,3,2,Caucasian,0.0,1127.0,0,1,0
10092,49,1,3,13,African-American,0.0,1.0,0,2,0
10093,58,1,5,2,Caucasian,5.0,1.0,0,2,0
10094,31,1,8,6,African-American,0.0,0.0,0,6,0
10095,31,1,8,6,African-American,0.0,0.0,0,6,0
10096,38,1,1,0,African-American,0.0,1.0,0,1,-1
10097,24,0,4,1,African-American,104.0,82.0,0,4,0
10098,23,1,7,1,African-American,0.0,1.0,0,5,0
10099,30,1,9,23,African-American,0.0,1.0,0,6,0
10100,29,1,5,0,African-American,0.0,1.0,0,3,-1
10101,48,1,1,0,Asian,0.0,1.0,0,1,0
10102,23,0,3,0,African-American,0.0,1.0,0,4,1
10103,23,0,3,0,African-American,0.0,1.0,0,4,1
10104,31,1,8,17,Caucasian,1.0,1.0,0,8,1
10105,31,1,8,17,Caucasian,1.0,1.0,0,8,1
10106,31,1,8,17,Caucasian,1.0,1.0,0,8,1
10107,62,1,1,0,Caucasian,0.0,1.0,0,1,-1
10108,33,1,1,0,Other,83.0,1.0,1,2,1
10109,33,1,1,0,Other,83.0,1.0,1,2,1
10110,33,1,1,0,Other,83.0,1.0,1,2,1
10111,50,0,6,5,Caucasian,0.0,13.0,0,1,0
10112,50,0,6,5,Caucasian,0.0,13.0,0,1,0
10113,25,1,9,5,African-American,678.0,1.0,0,9,0
10114,35,0,2,2,Other,39.0,69.0,0,1,0
10115,57,1,2,6,Caucasian,1.0,24.0,0,2,0
10116,45,1,2,2,Caucasian,84.0,103.0,0,1,0
10117,45,1,2,2,Caucasian,84.0,103.0,0,1,0
10118,31,0,2,0,Caucasian,0.0,3.0,0,2,0
10119,57,1,6,19,African-American,3.0,1.0,0,1,0
10120,57,1,6,19,African-American,3.0,1.0,0,1,0
10121,57,1,6,19,African-American,3.0,1.0,0,1,0
10122,57,1,5,12,Caucasian,3.0,1.0,0,1,0
10123,57,1,5,12,Caucasian,3.0,1.0,0,1,0
10124,29,1,7,6,African-American,0.0,1.0,0,4,1
10125,29,1,7,6,African-American,0.0,1.0,0,4,1
10126,29,1,7,6,African-American,0.0,1.0,0,4,1
10127,24,1,3,2,Caucasian,0.0,1.0,0,3,0
10128,26,1,8,7,African-American,345.0,1.0,0,10,0
10129,30,1,1,0,African-American,0.0,0.0,0,1,1
10130,30,1,1,0,African-American,0.0,0.0,0,1,1
10131,45,1,3,11,African-American,0.0,1.0,0,3,0
10132,27,1,2,1,Other,0.0,2.0,0,2,0
10133,42,1,5,0,Caucasian,0.0,0.0,0,2,0
10134,48,1,2,7,Other,0.0,1.0,0,2,0
10135,29,1,8,12,African-American,12.0,1.0,0,5,1
10136,44,1,5,8,Hispanic,17.0,19.0,0,4,0
10137,23,1,4,0,Caucasian,7.0,1.0,0,5,0
10138,23,1,4,0,Caucasian,7.0,1.0,0,5,0
10139,23,1,4,0,Caucasian,7.0,1.0,0,5,0
10140,28,0,2,0,Caucasian,0.0,1.0,0,2,0
10141,41,1,7,3,African-American,0.0,1453.0,0,3,0
10142,25,1,2,1,African-American,1.0,1.0,1,3,1
10143,34,0,5,3,Caucasian,10.0,1.0,0,2,0
10144,53,1,5,26,African-American,0.0,5.0,0,4,1
10145,28,0,3,1,African-American,1.0,87.0,0,3,1
10146,28,0,3,1,African-American,1.0,87.0,0,3,1
10147,27,1,2,0,African-American,1.0,1.0,0,4,0
10148,39,1,4,4,African-American,40.0,0.0,0,2,0
10149,23,0,3,1,Caucasian,0.0,1.0,0,3,0
10150,55,0,4,6,Caucasian,36.0,192.0,0,1,0
10151,55,0,4,6,Caucasian,36.0,192.0,0,1,0
10152,52,1,1,10,Caucasian,67.0,109.0,0,3,0
10153,27,1,5,4,African-American,50.0,1.0,1,6,1
10154,47,1,1,5,Other,0.0,1.0,0,1,0
10155,35,1,1,2,Hispanic,1.0,12.0,0,1,0
10156,33,1,1,1,African-American,0.0,0.0,0,1,0
10157,24,0,6,8,Caucasian,1.0,1.0,0,7,0
10158,30,1,10,7,Caucasian,0.0,1.0,0,8,1
10159,30,1,10,7,Caucasian,0.0,1.0,0,8,1
10160,31,1,10,15,African-American,4.0,1.0,0,4,1
10161,31,1,10,15,African-American,4.0,1.0,0,4,1
10162,31,1,10,15,African-American,4.0,1.0,0,4,1
10163,31,1,10,15,African-American,4.0,1.0,0,4,1
10164,20,1,9,1,African-American,0.0,1.0,0,8,1
10165,20,1,9,1,African-American,0.0,1.0,0,8,1
10166,20,1,9,1,African-American,0.0,1.0,0,8,1
10167,26,1,9,2,Caucasian,0.0,1.0,1,8,1
10168,44,1,5,7,African-American,27.0,49.0,0,5,1
10169,44,1,5,7,African-American,27.0,49.0,0,5,1
10170,44,1,5,7,African-American,27.0,49.0,0,5,1
10171,33,1,10,17,African-American,0.0,167.0,1,10,1
10172,34,1,1,0,Caucasian,1.0,1.0,0,1,1
10173,34,1,1,0,Caucasian,1.0,1.0,0,1,1
10174,27,1,2,0,Caucasian,0.0,1.0,0,2,0
10175,26,1,2,0,Hispanic,0.0,1.0,0,3,-1
10176,21,1,7,1,African-American,1.0,414.0,0,6,1
10177,21,1,7,1,African-American,1.0,414.0,0,6,1
10178,41,1,1,0,African-American,0.0,1.0,0,1,-1
10179,29,1,2,4,African-American,1.0,1.0,0,2,1
10180,29,1,2,4,African-American,1.0,1.0,0,2,1
10181,29,1,2,4,African-American,1.0,1.0,0,2,1
10182,29,1,2,4,African-American,1.0,1.0,0,2,1
10183,27,1,6,7,African-American,4.0,1.0,0,4,0
10184,24,0,8,0,Caucasian,1.0,1.0,0,5,0
10185,24,0,8,0,Caucasian,1.0,1.0,0,5,0
10186,29,1,5,0,African-American,0.0,1.0,0,4,1
10187,20,1,3,0,Caucasian,0.0,1.0,0,6,0
10188,23,0,3,0,Caucasian,0.0,1.0,0,3,0
10189,23,0,3,0,Caucasian,0.0,1.0,0,3,0
10190,48,0,1,0,African-American,0.0,0.0,0,1,0
10191,34,1,1,0,African-American,0.0,0.0,0,1,1
10192,46,1,6,1,African-American,1.0,1.0,0,4,1
10193,46,1,6,1,African-American,1.0,1.0,0,4,1
10194,41,0,5,3,Caucasian,1.0,1.0,0,2,0
10195,44,1,1,0,Caucasian,0.0,1.0,0,1,0
10196,26,1,6,3,African-American,0.0,1.0,0,4,1
10197,26,1,6,3,African-American,0.0,1.0,0,4,1
10198,26,1,6,3,African-American,0.0,1.0,0,4,1
10199,37,1,8,11,African-American,1.0,1.0,0,6,1
10200,37,1,8,11,African-American,1.0,1.0,0,6,1
10201,37,1,8,11,African-American,1.0,1.0,0,6,1
10202,54,0,5,7,Caucasian,20.0,98.0,0,2,0
10203,25,0,10,5,African-American,0.0,389.0,0,9,0
10204,27,1,1,0,African-American,1.0,1.0,0,2,0
10205,41,1,3,0,Caucasian,0.0,1.0,0,2,-1
10206,21,1,6,1,African-American,33.0,1.0,0,5,0
10207,22,0,3,2,Caucasian,0.0,1.0,0,4,0
10208,27,1,5,1,Hispanic,1.0,1.0,0,3,0
10209,27,1,5,1,Hispanic,1.0,1.0,0,3,0
10210,32,1,1,7,African-American,0.0,1.0,0,1,0
10211,52,1,1,2,African-American,5.0,331.0,0,1,0
10212,52,1,1,2,African-American,5.0,331.0,0,1,0
10213,44,1,1,0,African-American,2.0,1.0,0,1,0
10214,44,1,1,0,African-American,2.0,1.0,0,1,0
10215,21,0,7,0,Hispanic,4.0,2.0,0,5,0
10216,28,1,1,1,African-American,48.0,90.0,0,2,0
10217,31,1,7,3,African-American,362.0,0.0,0,2,0
10218,60,1,1,3,African-American,0.0,1.0,0,1,0
10219,40,1,3,14,African-American,0.0,1.0,0,1,0
10220,49,1,1,0,Caucasian,1.0,1.0,0,1,0
10221,32,1,4,9,African-American,57.0,60.0,0,3,0
10222,30,1,4,10,African-American,1.0,0.0,1,5,1
10223,30,1,4,10,African-American,1.0,0.0,1,5,1
10224,26,1,8,1,African-American,2.0,1.0,0,7,0
10225,26,1,8,1,African-American,2.0,1.0,0,7,0
10226,26,1,8,1,African-American,2.0,1.0,0,7,0
10227,52,1,1,0,Caucasian,1.0,1.0,0,1,0
10228,55,0,1,0,Caucasian,0.0,2.0,0,1,0
10229,27,0,10,1,African-American,0.0,1056.0,0,9,0
10230,34,1,10,0,African-American,1.0,1.0,0,9,0
10231,47,0,1,1,Hispanic,5.0,1.0,0,1,0
10232,47,0,1,1,Hispanic,5.0,1.0,0,1,0
10233,20,1,6,0,African-American,0.0,1.0,0,5,-1
10234,55,1,4,5,African-American,3.0,1.0,1,1,1
10235,55,1,4,5,African-American,3.0,1.0,1,1,1
10236,55,1,4,5,African-American,3.0,1.0,1,1,1
10237,36,1,9,3,Hispanic,138.0,677.0,0,8,0
10238,36,1,9,3,Hispanic,138.0,677.0,0,8,0
10239,37,1,6,6,African-American,0.0,552.0,0,5,0
10240,33,1,7,0,African-American,0.0,1.0,0,7,0
10241,22,1,6,0,African-American,0.0,1.0,0,6,1
10242,22,1,6,0,African-American,0.0,1.0,0,6,1
10243,27,0,2,0,African-American,1.0,0.0,0,2,0
10244,20,1,5,0,African-American,0.0,1.0,0,7,1
10245,20,1,5,0,African-American,0.0,1.0,0,7,1
10246,20,1,5,0,African-American,0.0,1.0,0,7,1
10247,33,1,2,0,Caucasian,53.0,1.0,0,2,0
10248,55,1,1,0,African-American,0.0,1.0,0,1,-1
10249,26,1,2,0,African-American,2.0,1.0,0,2,0
10250,29,1,5,0,African-American,1.0,1.0,0,2,0
10251,32,1,3,1,African-American,0.0,0.0,0,4,0
10252,25,1,7,10,African-American,672.0,1.0,0,8,0
10253,37,1,1,4,Caucasian,0.0,0.0,0,1,0
10254,20,0,6,2,Hispanic,7.0,7.0,0,6,0
10255,20,1,4,1,African-American,3.0,1.0,0,7,0
10256,31,1,10,15,African-American,104.0,0.0,0,7,0
10257,31,1,10,15,African-American,104.0,0.0,0,7,0
10258,31,1,10,15,African-American,104.0,0.0,0,7,0
10259,29,1,8,6,African-American,0.0,1.0,0,4,1
10260,29,1,8,6,African-American,0.0,1.0,0,4,1
10261,31,1,4,6,African-American,41.0,0.0,0,2,0
10262,31,1,4,6,African-American,41.0,0.0,0,2,0
10263,31,1,4,6,African-American,41.0,0.0,0,2,0
10264,36,0,3,2,Caucasian,1.0,1.0,0,3,0
10265,35,1,6,4,African-American,6.0,20.0,0,7,0
10266,37,0,1,1,African-American,8.0,11.0,0,1,0
10267,34,1,2,5,Caucasian,6.0,43.0,1,4,1
10268,20,1,5,1,Caucasian,1.0,1.0,0,7,1
10269,20,1,5,1,Caucasian,1.0,1.0,0,7,1
10270,50,0,6,12,African-American,434.0,289.0,1,3,1
10271,66,1,1,0,Caucasian,0.0,1.0,0,1,0
10272,24,1,9,8,Caucasian,35.0,1.0,0,10,1
10273,24,1,9,8,Caucasian,35.0,1.0,0,10,1
10274,24,1,9,8,Caucasian,35.0,1.0,0,10,1
10275,24,1,9,8,Caucasian,35.0,1.0,0,10,1
10276,24,1,9,8,Caucasian,35.0,1.0,0,10,1
10277,24,1,9,8,Caucasian,35.0,1.0,0,10,1
10278,24,1,9,8,Caucasian,35.0,1.0,0,10,1
10279,24,1,9,8,Caucasian,35.0,1.0,0,10,1
10280,29,1,9,8,African-American,0.0,1.0,0,5,1
10281,29,1,9,8,African-American,0.0,1.0,0,5,1
10282,45,0,1,1,African-American,2.0,4.0,0,1,0
10283,34,1,7,2,Caucasian,0.0,1.0,0,6,1
10284,34,1,7,2,Caucasian,0.0,1.0,0,6,1
10285,70,1,1,0,African-American,1.0,1.0,0,1,0
10286,33,0,8,0,African-American,0.0,1.0,0,2,0
10287,26,1,4,2,African-American,37.0,1157.0,0,4,0
10288,26,1,4,2,African-American,37.0,1157.0,0,4,0
10289,23,0,7,5,African-American,1.0,1.0,0,4,0
10290,23,1,9,4,African-American,3.0,1.0,0,9,0
10291,23,1,9,4,African-American,3.0,1.0,0,9,0
10292,27,1,4,5,Caucasian,2.0,12.0,0,3,0
10293,44,1,6,6,Caucasian,118.0,1.0,0,2,1
10294,23,1,3,2,African-American,100.0,0.0,1,4,1
10295,36,1,7,17,African-American,7.0,11.0,0,5,0
10296,36,1,7,17,African-American,7.0,11.0,0,5,0
10297,36,1,7,17,African-American,7.0,11.0,0,5,0
10298,26,1,5,0,African-American,0.0,1.0,0,3,0
10299,26,1,5,0,African-American,0.0,1.0,0,3,0
10300,26,1,5,0,African-American,0.0,1.0,0,3,0
10301,23,0,6,2,Caucasian,0.0,1.0,0,4,0
10302,22,0,4,0,African-American,0.0,1.0,0,5,-1
10303,22,0,4,0,African-American,0.0,1.0,0,5,-1
10304,27,1,9,3,African-American,7.0,0.0,0,7,1
10305,53,1,3,11,African-American,109.0,0.0,0,2,0
10306,29,1,1,0,African-American,1.0,1.0,0,1,0
10307,65,1,1,1,African-American,1.0,24.0,0,1,0
10308,46,0,2,1,Caucasian,25.0,2.0,1,1,1
10309,20,1,8,0,Caucasian,106.0,1.0,0,7,0
10310,20,1,8,0,Caucasian,106.0,1.0,0,7,0
10311,27,0,5,1,African-American,26.0,0.0,0,4,0
10312,45,1,2,7,Caucasian,1.0,1.0,0,2,0
10313,42,1,5,1,African-American,7.0,12.0,0,2,0
10314,53,1,2,10,African-American,1.0,1.0,0,2,0
10315,24,0,5,3,Caucasian,0.0,1.0,0,5,1
10316,24,0,5,3,Caucasian,0.0,1.0,0,5,1
10317,20,1,8,2,African-American,2.0,1.0,0,7,1
10318,20,1,8,2,African-American,2.0,1.0,0,7,1
10319,19,1,7,0,Caucasian,0.0,1.0,0,8,0
10320,49,1,4,3,Caucasian,0.0,0.0,0,2,0
10321,49,1,4,3,Caucasian,0.0,0.0,0,2,0
10322,29,1,9,8,Caucasian,78.0,146.0,0,7,1
10323,29,1,9,8,Caucasian,78.0,146.0,0,7,1
10324,29,1,9,8,Caucasian,78.0,146.0,0,7,1
10325,29,1,2,0,Hispanic,1.0,0.0,0,2,0
10326,52,0,1,1,Caucasian,3.0,8.0,0,1,0
10327,52,0,1,1,Caucasian,3.0,8.0,0,1,0
10328,37,1,1,4,Hispanic,1.0,0.0,1,1,1
10329,26,1,3,1,African-American,7.0,1.0,0,4,1
10330,33,1,2,3,African-American,123.0,1.0,0,2,0
10331,33,1,2,3,African-American,123.0,1.0,0,2,0
10332,33,1,2,3,African-American,123.0,1.0,0,2,0
10333,33,1,2,3,African-American,123.0,1.0,0,2,0
10334,53,1,1,15,African-American,80.0,1.0,0,2,1
10335,53,1,1,15,African-American,80.0,1.0,0,2,1
10336,53,1,1,15,African-American,80.0,1.0,0,2,1
10337,47,1,1,1,Hispanic,17.0,27.0,0,1,0
10338,38,1,8,0,African-American,749.0,1.0,0,8,1
10339,38,1,8,0,African-American,749.0,1.0,0,8,1
10340,38,1,8,0,African-American,749.0,1.0,0,8,1
10341,25,1,6,1,African-American,1.0,1.0,0,6,0
10342,54,0,1,0,Caucasian,0.0,1.0,0,1,-1
10343,21,1,10,1,African-American,5.0,1.0,1,9,1
10344,37,0,5,8,Caucasian,0.0,44.0,0,3,0
10345,37,0,5,8,Caucasian,0.0,44.0,0,3,0
10346,48,1,1,0,African-American,1.0,0.0,0,1,0
10347,40,0,2,1,Caucasian,0.0,55.0,0,1,0
10348,40,0,2,1,Caucasian,0.0,55.0,0,1,0
10349,51,1,1,1,African-American,162.0,161.0,0,1,0
10350,24,0,3,0,Other,1.0,1.0,0,3,0
10351,22,1,4,0,African-American,0.0,1.0,1,5,1
10352,22,1,4,0,African-American,0.0,1.0,1,5,1
10353,22,1,4,0,African-American,0.0,1.0,1,5,1
10354,22,1,4,0,African-American,0.0,1.0,1,5,1
10355,42,1,1,0,Caucasian,1.0,1.0,0,1,0
10356,24,1,3,0,Asian,0.0,1.0,0,4,-1
10357,24,1,3,0,Asian,0.0,1.0,0,4,-1
10358,36,1,8,4,African-American,0.0,1.0,0,5,0
10359,26,1,2,0,African-American,14.0,0.0,0,3,0
10360,38,1,2,2,Caucasian,28.0,1.0,0,1,0
10361,38,1,2,2,Caucasian,28.0,1.0,0,1,0
10362,23,1,3,0,Other,3.0,0.0,0,4,1
10363,54,1,1,2,Other,0.0,1.0,0,1,0
10364,24,1,4,1,Hispanic,10.0,0.0,0,4,0
10365,26,1,3,0,Caucasian,2.0,1.0,0,3,0
10366,44,0,1,0,Caucasian,0.0,1.0,1,1,1
10367,23,0,7,2,African-American,0.0,1.0,0,7,1
10368,64,1,1,0,Caucasian,0.0,1.0,0,1,0
10369,38,1,5,5,Caucasian,0.0,18.0,0,2,1
10370,38,1,5,5,Caucasian,0.0,18.0,0,2,1
10371,38,1,5,5,Caucasian,0.0,18.0,0,2,1
10372,45,0,1,0,Other,0.0,1.0,0,1,0
10373,49,1,5,1,African-American,5.0,1.0,0,6,0
10374,37,1,1,0,Hispanic,0.0,1.0,0,1,-1
10375,42,1,2,0,Caucasian,0.0,1.0,0,1,0
10376,45,0,7,3,African-American,0.0,6594.0,0,2,0
10377,24,1,2,0,Caucasian,1.0,1.0,0,3,0
10378,33,1,1,0,Asian,0.0,1.0,0,1,0
10379,40,1,1,0,Hispanic,1.0,1.0,0,1,0
10380,44,1,2,2,Hispanic,1.0,1.0,0,1,0
10381,51,1,1,3,African-American,3.0,1.0,0,1,0
10382,50,1,1,0,African-American,0.0,0.0,0,1,0
10383,50,1,1,0,African-American,0.0,0.0,0,1,0
10384,33,1,2,2,Caucasian,21.0,22.0,0,2,0
10385,54,0,1,0,Caucasian,29.0,1.0,0,1,0
10386,45,1,1,2,Other,1.0,1.0,0,1,0
10387,28,1,5,3,Hispanic,0.0,1.0,0,3,1
10388,28,1,5,3,Hispanic,0.0,1.0,0,3,1
10389,28,1,5,3,Hispanic,0.0,1.0,0,3,1
10390,33,1,9,14,Caucasian,70.0,78.0,0,8,0
10391,33,1,9,14,Caucasian,70.0,78.0,0,8,0
10392,41,1,1,0,Other,0.0,1.0,0,1,0
10393,42,1,7,17,African-American,51.0,0.0,0,4,1
10394,42,1,7,17,African-American,51.0,0.0,0,4,1
10395,42,1,7,17,African-American,51.0,0.0,0,4,1
10396,42,1,7,17,African-American,51.0,0.0,0,4,1
10397,42,1,7,17,African-American,51.0,0.0,0,4,1
10398,42,1,7,17,African-American,51.0,0.0,0,4,1
10399,34,1,1,3,Caucasian,1.0,1.0,0,1,0
10400,38,1,3,2,Caucasian,9.0,1.0,0,3,1
10401,38,1,3,2,Caucasian,9.0,1.0,0,3,1
10402,21,1,9,1,African-American,1.0,1.0,1,8,1
10403,21,1,9,1,African-American,1.0,1.0,1,8,1
10404,21,1,9,1,African-American,1.0,1.0,1,8,1
10405,21,1,9,1,African-American,1.0,1.0,1,8,1
10406,33,1,4,5,African-American,1.0,1.0,0,2,0
10407,31,0,7,1,African-American,0.0,1.0,0,5,0
10408,31,0,7,1,African-American,0.0,1.0,0,5,0
10409,36,1,2,1,Caucasian,1.0,1.0,0,1,0
10410,28,0,4,1,African-American,0.0,1.0,0,5,0
10411,25,1,3,0,African-American,0.0,1.0,0,5,-1
10412,25,1,3,0,African-American,0.0,1.0,0,5,-1
10413,32,1,7,9,African-American,23.0,1.0,1,4,1
10414,32,1,7,9,African-American,23.0,1.0,1,4,1
10415,32,1,7,9,African-American,23.0,1.0,1,4,1
10416,32,1,5,0,Caucasian,0.0,1.0,0,5,-1
10417,31,1,1,0,Hispanic,0.0,0.0,0,1,0
10418,45,1,1,1,Caucasian,1.0,0.0,0,1,0
10419,30,1,8,1,Caucasian,33.0,1.0,0,6,1
10420,30,1,8,1,Caucasian,33.0,1.0,0,6,1
10421,30,1,8,1,Caucasian,33.0,1.0,0,6,1
10422,30,1,8,1,Caucasian,33.0,1.0,0,6,1
10423,30,1,8,1,Caucasian,33.0,1.0,0,6,1
10424,53,1,6,1,African-American,289.0,1.0,0,3,0
10425,40,1,1,1,African-American,0.0,0.0,0,1,0
10426,48,1,8,15,Caucasian,14.0,0.0,0,2,0
10427,29,0,10,0,African-American,1.0,1.0,0,7,0
10428,55,1,9,0,African-American,112.0,1.0,0,10,0
10429,55,1,9,0,African-American,112.0,1.0,0,10,0
10430,44,1,3,3,African-American,1.0,1.0,0,1,0
10431,51,0,1,0,Caucasian,7.0,1.0,0,1,1
10432,51,0,1,0,Caucasian,7.0,1.0,0,1,1
10433,28,0,3,0,African-American,0.0,1.0,0,3,0
10434,52,1,1,1,Caucasian,0.0,1.0,0,1,0
10435,64,0,4,0,Caucasian,0.0,1.0,0,1,-1
10436,27,1,3,1,Caucasian,0.0,1.0,0,2,0
10437,23,0,4,1,African-American,6.0,8.0,0,5,0
10438,28,1,6,5,African-American,14.0,1.0,0,3,0
10439,28,1,10,16,Hispanic,29.0,1.0,0,8,1
10440,28,1,10,16,Hispanic,29.0,1.0,0,8,1
10441,22,1,5,0,African-American,34.0,1.0,0,4,0
10442,26,1,10,4,African-American,320.0,0.0,0,9,0
10443,51,1,8,8,African-American,0.0,71.0,0,5,0
10444,30,0,2,0,African-American,1.0,1.0,0,3,0
10445,23,1,10,0,African-American,0.0,1.0,0,10,-1
10446,32,1,7,0,African-American,1.0,1.0,0,2,0
10447,27,1,4,5,Caucasian,0.0,1.0,0,3,0
10448,21,1,5,1,Hispanic,2.0,1.0,0,7,1
10449,21,1,5,1,Hispanic,2.0,1.0,0,7,1
10450,21,1,5,1,Hispanic,2.0,1.0,0,7,1
10451,62,0,-1,1,Other,0.0,2.0,0,1,0
10452,21,1,5,0,African-American,1.0,1.0,0,7,0
10453,21,1,5,0,African-American,1.0,1.0,0,7,0
10454,21,1,5,0,African-American,1.0,1.0,0,7,0
10455,34,0,3,0,Caucasian,62.0,1.0,0,2,1
10456,34,0,3,0,Caucasian,62.0,1.0,0,2,1
10457,24,1,9,7,African-American,199.0,1.0,0,6,1
10458,24,1,9,7,African-American,199.0,1.0,0,6,1
10459,24,1,9,7,African-American,199.0,1.0,0,6,1
10460,32,1,1,0,Caucasian,19.0,1.0,0,1,0
10461,53,1,1,0,Other,0.0,1.0,0,1,0
10462,38,0,6,5,Caucasian,41.0,1.0,0,4,1
10463,38,0,6,5,Caucasian,41.0,1.0,0,4,1
10464,38,0,6,5,Caucasian,41.0,1.0,0,4,1
10465,60,1,6,0,African-American,0.0,1.0,0,1,0
10466,25,1,6,1,Caucasian,20.0,51.0,0,8,0
10467,56,1,1,3,African-American,14.0,28.0,0,1,0
10468,44,0,1,0,African-American,1.0,1.0,0,1,0
10469,27,1,8,6,African-American,715.0,1.0,0,8,0
10470,26,1,2,0,Caucasian,1.0,1.0,0,3,0
10471,31,1,5,1,African-American,0.0,1.0,0,2,1
10472,31,1,5,1,African-American,0.0,1.0,0,2,1
10473,25,0,7,6,Caucasian,24.0,0.0,0,4,0
10474,56,1,7,14,African-American,661.0,1.0,0,1,0
10475,20,0,5,0,African-American,0.0,1.0,0,7,0
10476,35,1,5,1,African-American,1.0,4272.0,0,5,0
10477,33,1,4,1,African-American,0.0,1.0,0,3,1
10478,33,1,4,1,African-American,0.0,1.0,0,3,1
10479,24,1,3,0,African-American,1.0,1.0,0,4,0
10480,40,0,2,2,Hispanic,3.0,7.0,0,1,0
10481,27,1,9,9,African-American,0.0,0.0,0,8,1
10482,27,1,9,9,African-American,0.0,0.0,0,8,1
10483,21,0,3,2,African-American,0.0,12.0,0,5,0
10484,62,0,1,0,Caucasian,1.0,1.0,0,1,0
10485,38,1,1,0,Hispanic,1.0,1.0,0,1,0
10486,28,1,4,1,Hispanic,0.0,1277.0,0,3,0
10487,61,1,7,13,African-American,0.0,1.0,0,3,0
10488,61,1,7,13,African-American,0.0,1.0,0,3,0
10489,61,1,7,13,African-American,0.0,1.0,0,3,0
10490,21,0,5,0,African-American,1.0,1.0,0,5,0
10491,54,1,4,13,Caucasian,1.0,33.0,0,5,0
10492,54,1,4,13,Caucasian,1.0,33.0,0,5,0
10493,38,1,5,9,African-American,1.0,1.0,1,4,1
10494,29,1,5,6,Hispanic,229.0,1.0,0,6,0
10495,20,1,6,0,Caucasian,1.0,1.0,0,9,1
10496,20,1,6,0,Caucasian,1.0,1.0,0,9,1
10497,20,1,6,0,Caucasian,1.0,1.0,0,9,1
10498,20,1,6,0,Caucasian,1.0,1.0,0,9,1
10499,30,1,3,9,African-American,1.0,1.0,0,2,1
10500,30,1,3,9,African-American,1.0,1.0,0,2,1
10501,41,1,6,0,Caucasian,2.0,1.0,0,2,0
10502,36,1,6,9,Caucasian,19.0,0.0,1,4,1
10503,59,0,1,0,Other,0.0,1.0,0,1,-1
10504,23,1,9,2,African-American,7.0,1.0,0,9,1
10505,39,1,10,21,African-American,0.0,1.0,0,8,1
10506,39,1,10,21,African-American,0.0,1.0,0,8,1
10507,32,1,6,3,African-American,0.0,653.0,0,3,0
10508,29,1,6,3,Caucasian,0.0,1.0,0,3,1
10509,29,1,6,3,Caucasian,0.0,1.0,0,3,1
10510,58,1,1,2,Caucasian,0.0,1.0,0,1,1
10511,58,1,1,2,Caucasian,0.0,1.0,0,1,1
10512,23,1,7,2,Hispanic,35.0,1.0,0,5,0
10513,27,1,2,2,Other,9.0,1.0,0,2,0
10514,23,1,8,3,Caucasian,26.0,1.0,1,6,1
10515,38,1,4,0,African-American,0.0,1.0,0,3,-1
10516,68,0,2,5,African-American,0.0,4.0,0,1,0
10517,24,1,7,0,African-American,0.0,1.0,0,3,-1
10518,26,0,5,2,Caucasian,0.0,0.0,0,4,0
10519,23,1,3,1,Caucasian,0.0,1.0,0,4,0
10520,51,1,4,0,African-American,1.0,1.0,1,1,1
10521,51,1,4,0,African-American,1.0,1.0,1,1,1
10522,51,1,4,0,African-American,1.0,1.0,1,1,1
10523,51,1,4,0,African-American,1.0,1.0,1,1,1
10524,32,1,5,0,Hispanic,205.0,1.0,0,3,0
10525,28,0,2,1,African-American,0.0,19.0,0,2,0
10526,25,1,2,0,African-American,0.0,1.0,0,3,0
10527,40,1,9,5,African-American,55.0,1.0,0,10,1
10528,40,1,9,5,African-American,55.0,1.0,0,10,1
10529,51,1,5,14,African-American,7.0,11.0,0,2,0
10530,51,1,5,14,African-American,7.0,11.0,0,2,0
10531,27,1,5,2,African-American,15.0,1.0,0,3,1
10532,27,1,5,2,African-American,15.0,1.0,0,3,1
10533,27,1,5,2,African-American,15.0,1.0,0,3,1
10534,49,1,5,11,African-American,32.0,1.0,0,4,1
10535,49,1,5,11,African-American,32.0,1.0,0,4,1
